user_id,country,age,subscription_type,signup_date,subscription_status,months_inactive,inactive_3_months_flag,ad_interaction,ad_conversion_to_subscription,music_suggestion_rating_1_to_5,avg_listening_hours_per_week,favorite_genre,most_liked_feature,desired_future_feature,primary_device,playlists_created,avg_skips_per_day,,
4184,Mexico,55,Free,25-01-2020,Active,2,0,No,No,3,13.91,Country,Playlists,Social Listening,Smart Speaker,9,13,,
4185,Indonesia,56,Free,26-01-2024,Inactive,3,1,Yes,No,4,6.79,Rock,Radio,Mood-based Auto Playlists,Car System,7,8,,
4186,France,40,Premium Individual,03-10-2024,Inactive,4,1,Yes,No,4,14.28,K-Pop,Daily Mix,Lyrics Translation,Smart Speaker,6,8,,
4187,Australia,17,Student,13-12-2023,Active,0,0,Yes,Yes,4,8.59,Rock,Radio,Concert Alerts,Smart Speaker,9,6,,
4188,UK,35,Premium Individual,12-03-2020,Active,3,1,Yes,No,2,14.2,Jazz,AI DJ,Better AI Recommendations,Tablet,6,12,,
4189,India,23,Student,08-11-2018,Active,0,0,No,No,5,4.71,Bollywood,Daily Mix,HiFi Audio,Desktop,6,13,,
4190,Italy,23,Premium Individual,05-12-2019,Active,1,0,Yes,No,4,11.69,Latin,Radio,Social Listening,Desktop,5,11,,
4191,Spain,40,Free,31-03-2020,Inactive,3,1,Yes,No,5,6.37,Latin,AI DJ,Better AI Recommendations,Desktop,5,18,,
4192,France,32,Student,13-02-2021,Active,0,0,Yes,No,3,18.66,Bollywood,Discover Weekly,HiFi Audio,Tablet,8,7,,
4193,Germany,52,Premium Individual,18-07-2022,Active,0,0,No,No,4,12.86,Bollywood,AI DJ,Lyrics Translation,Tablet,8,12,,
4194,Brazil,30,Premium Duo,21-04-2019,Active,0,0,Yes,No,4,11.03,Indie,Lyrics,Lyrics Translation,Desktop,5,19,,
4195,Canada,40,Premium Duo,02-11-2020,Active,1,0,No,No,5,9.87,Classical,Daily Mix,Mood-based Auto Playlists,Desktop,4,7,,
4196,UK,22,Premium Family,11-08-2022,Active,0,0,No,No,4,14.56,Indie,Discover Weekly,HiFi Audio,Smart Speaker,4,11,,
4197,Australia,49,Premium Individual,06-10-2022,Active,0,0,No,No,1,7.09,Indie,Lyrics,Better AI Recommendations,Tablet,6,10,,
4198,France,33,Premium Family,25-01-2020,Inactive,6,1,Yes,Yes,3,7.42,Jazz,Discover Weekly,Social Listening,Mobile,7,7,,
4199,Germany,56,Free,07-09-2019,Active,1,0,No,No,1,7.12,Latin,Daily Mix,HiFi Audio,Tablet,10,11,,
4200,Italy,56,Free,04-06-2025,Active,1,0,No,No,4,5.22,Hip-Hop,Lyrics,Mood-based Auto Playlists,Mobile,7,12,,
4201,Italy,60,Student,05-08-2019,Active,6,1,Yes,No,5,13.69,R&B,Offline Mode,Mood-based Auto Playlists,Desktop,15,10,,
4202,Brazil,47,Premium Individual,09-05-2020,Active,0,0,No,No,5,11.27,Bollywood,Discover Weekly,HiFi Audio,Smart Speaker,5,12,,
4203,Mexico,26,Free,31-12-2023,Active,0,0,No,No,4,9.57,Bollywood,Offline Mode,Better AI Recommendations,Smart Speaker,11,9,,
4204,UK,31,Premium Individual,27-04-2020,Active,3,1,No,No,3,16.42,Bollywood,Offline Mode,Mood-based Auto Playlists,Desktop,3,7,,
4205,India,25,Free,28-01-2020,Active,0,0,No,No,3,7.4,Hip-Hop,Offline Mode,HiFi Audio,Tablet,11,10,,
4206,Canada,20,Premium Individual,20-05-2022,Active,1,0,No,No,5,10.23,Bollywood,Lyrics,Lyrics Translation,Mobile,6,8,,
4207,UK,36,Free,05-04-2023,Active,0,0,Yes,No,3,8.82,R&B,Radio,Lyrics Translation,Car System,6,10,,
4208,Canada,58,Free,11-05-2025,Active,0,0,No,No,3,11.99,Indie,Discover Weekly,Concert Alerts,Desktop,2,7,,
4209,Brazil,30,Premium Duo,26-12-2018,Active,2,0,No,No,3,10.87,Bollywood,AI DJ,Better AI Recommendations,Mobile,7,14,,
4210,Australia,53,Free,19-09-2018,Active,2,0,No,No,4,7.93,Rock,Offline Mode,HiFi Audio,Smart Speaker,8,6,,
4211,India,17,Free,10-12-2023,Active,1,0,No,No,1,12.86,R&B,AI DJ,Lyrics Translation,Mobile,7,14,,
4212,Brazil,52,Premium Individual,20-04-2018,Active,0,0,Yes,No,4,9.96,K-Pop,Discover Weekly,Concert Alerts,Car System,4,12,,
4213,UK,21,Premium Duo,07-05-2024,Active,2,0,Yes,No,5,7.46,Bollywood,Offline Mode,HiFi Audio,Tablet,9,17,,
4214,Brazil,39,Free,07-03-2019,Active,1,0,No,No,4,3.72,Pop,Podcasts,Social Listening,Mobile,3,8,,
4215,Italy,53,Free,11-09-2020,Active,0,0,No,No,3,6.17,Jazz,Discover Weekly,Better AI Recommendations,Smart Speaker,8,8,,
4216,Mexico,49,Free,21-09-2022,Active,0,0,No,No,5,10.6,Rock,AI DJ,Concert Alerts,Smart Speaker,6,12,,
4217,UK,41,Free,24-10-2021,Active,2,0,Yes,No,1,13.96,Pop,Offline Mode,Mood-based Auto Playlists,Desktop,12,6,,
4218,Canada,43,Free,04-05-2024,Inactive,3,1,No,No,3,10.89,Jazz,Lyrics,Concert Alerts,Mobile,8,8,,
4219,Mexico,50,Free,14-04-2024,Active,0,0,No,No,5,6.81,Bollywood,Offline Mode,Social Listening,Smart Speaker,11,14,,
4220,Indonesia,26,Free,10-10-2025,Active,1,0,No,No,5,6.7,R&B,AI DJ,Better AI Recommendations,Mobile,2,7,,
4221,USA,56,Free,23-08-2025,Active,0,0,Yes,No,2,16.21,Country,Podcasts,Better AI Recommendations,Mobile,11,13,,
4222,Italy,29,Free,03-07-2018,Active,1,0,Yes,No,1,11.74,Classical,AI DJ,Mood-based Auto Playlists,Desktop,10,10,,
4223,UK,26,Premium Individual,05-06-2020,Active,1,0,No,No,3,7.26,Bollywood,Lyrics,HiFi Audio,Desktop,10,16,,
4224,USA,30,Free,17-05-2024,Active,2,0,Yes,No,3,8.86,Rock,AI DJ,Concert Alerts,Car System,6,9,,
4225,Indonesia,46,Premium Individual,31-10-2022,Active,0,0,No,No,4,13.1,Classical,Offline Mode,Better AI Recommendations,Mobile,10,11,,
4226,Mexico,20,Free,24-06-2020,Inactive,3,1,No,No,4,17.02,Electronic,Offline Mode,Better AI Recommendations,Tablet,6,8,,
4227,UK,43,Free,28-06-2023,Active,2,0,No,No,5,13.22,Rock,Radio,Mood-based Auto Playlists,Tablet,6,11,,
4228,Brazil,35,Premium Duo,19-08-2022,Active,1,0,Yes,No,3,6.06,Latin,Radio,Mood-based Auto Playlists,Smart Speaker,5,10,,
4229,Mexico,32,Student,26-11-2022,Active,1,0,No,No,5,5.52,Country,Daily Mix,Mood-based Auto Playlists,Tablet,8,18,,
4230,Australia,47,Premium Individual,18-12-2025,Inactive,5,1,Yes,No,4,10.66,K-Pop,Lyrics,Social Listening,Mobile,7,9,,
4231,India,18,Student,22-10-2025,Inactive,3,1,No,No,4,0,Jazz,Discover Weekly,Social Listening,Tablet,10,6,,
4232,Germany,47,Free,06-01-2023,Active,1,0,No,No,3,10.23,Country,Offline Mode,Social Listening,Tablet,9,9,,
4233,India,48,Premium Individual,04-01-2022,Active,1,0,No,No,3,11.17,Pop,AI DJ,Social Listening,Tablet,7,7,,
4234,Germany,57,Premium Individual,17-04-2018,Active,0,0,No,No,5,10.87,R&B,Daily Mix,Lyrics Translation,Smart Speaker,8,11,,
4235,Australia,35,Free,10-04-2023,Active,2,0,Yes,Yes,4,7.41,Pop,Lyrics,Lyrics Translation,Car System,2,9,,
4236,Australia,22,Premium Individual,08-05-2021,Active,4,1,No,No,3,4.01,Electronic,Playlists,Better AI Recommendations,Mobile,4,9,,
4237,USA,20,Premium Duo,28-06-2023,Active,0,0,Yes,No,2,7.88,Pop,Radio,Lyrics Translation,Car System,7,7,,
4238,Germany,44,Premium Individual,05-12-2019,Active,2,0,No,No,2,6.87,Classical,Offline Mode,Social Listening,Tablet,8,7,,
4239,India,38,Free,24-12-2022,Active,1,0,No,No,3,7.32,Indie,Discover Weekly,Better AI Recommendations,Desktop,8,12,,
4240,Germany,49,Free,13-05-2023,Active,0,0,Yes,No,3,15,R&B,Daily Mix,HiFi Audio,Car System,13,11,,
4241,Mexico,40,Free,17-10-2021,Active,0,0,No,No,4,8.86,Hip-Hop,Discover Weekly,Lyrics Translation,Mobile,7,7,,
4242,France,17,Premium Individual,09-12-2024,Active,1,0,Yes,Yes,3,10.04,Bollywood,AI DJ,Lyrics Translation,Car System,7,11,,
4243,India,51,Premium Individual,08-01-2025,Active,1,0,No,No,3,9.89,K-Pop,Radio,Mood-based Auto Playlists,Car System,7,10,,
4244,Indonesia,34,Free,19-12-2018,Active,2,0,Yes,No,4,9.83,Electronic,Offline Mode,Lyrics Translation,Car System,4,7,,
4245,Indonesia,36,Free,08-09-2019,Active,0,0,Yes,No,4,11.46,R&B,Offline Mode,Better AI Recommendations,Mobile,7,12,,
4246,Italy,42,Premium Family,06-08-2021,Active,0,0,No,No,3,9.73,Hip-Hop,Playlists,Mood-based Auto Playlists,Car System,14,14,,
4247,Australia,54,Premium Individual,14-07-2023,Inactive,4,1,No,No,4,8.06,Electronic,Playlists,Concert Alerts,Tablet,7,8,,
4248,UK,25,Premium Duo,22-01-2018,Active,2,0,No,No,5,7.05,Pop,AI DJ,Better AI Recommendations,Desktop,6,9,,
4249,UK,39,Premium Duo,28-06-2019,Active,0,0,Yes,No,5,10.75,Latin,AI DJ,Mood-based Auto Playlists,Car System,11,11,,
4250,France,41,Premium Individual,10-07-2020,Active,1,0,No,No,4,8.3,Bollywood,AI DJ,HiFi Audio,Mobile,9,6,,
4251,Italy,52,Free,17-09-2021,Active,0,0,Yes,No,3,15.96,Electronic,Playlists,Better AI Recommendations,Car System,7,7,,
4252,Indonesia,49,Free,05-12-2022,Active,0,0,Yes,No,5,14.6,Bollywood,AI DJ,Better AI Recommendations,Tablet,9,7,,
4253,France,54,Premium Family,17-06-2018,Active,1,0,Yes,No,5,14.25,Rock,AI DJ,Lyrics Translation,Mobile,8,8,,
4254,Spain,37,Free,23-08-2020,Active,0,0,No,No,3,15.88,Classical,Radio,Mood-based Auto Playlists,Tablet,10,7,,
4255,Indonesia,18,Premium Individual,27-09-2025,Active,3,1,No,No,4,18.11,R&B,Daily Mix,HiFi Audio,Smart Speaker,8,12,,
4256,India,50,Premium Individual,29-01-2026,Active,0,0,Yes,No,4,16.62,Bollywood,Podcasts,Better AI Recommendations,Car System,8,2,,
4257,Australia,52,Premium Individual,12-07-2024,Active,1,0,No,No,3,6.53,K-Pop,Offline Mode,Social Listening,Tablet,16,10,,
4258,Germany,35,Free,30-09-2018,Active,1,0,Yes,No,2,14.61,Pop,AI DJ,Social Listening,Smart Speaker,9,8,,
4259,Italy,47,Free,11-03-2022,Active,0,0,Yes,No,5,10.91,Electronic,Playlists,Concert Alerts,Smart Speaker,5,7,,
4260,France,40,Free,07-03-2021,Active,1,0,No,No,3,11.13,Jazz,Podcasts,Concert Alerts,Mobile,8,7,,
4261,UK,33,Free,30-08-2023,Inactive,9,1,Yes,No,3,17.06,Jazz,Offline Mode,Mood-based Auto Playlists,Car System,10,5,,
4262,Indonesia,30,Premium Family,17-10-2023,Active,1,0,No,No,4,15.9,Bollywood,Daily Mix,Better AI Recommendations,Desktop,13,19,,
4263,Italy,47,Premium Individual,30-06-2020,Active,0,0,No,No,3,8.38,Bollywood,Offline Mode,Better AI Recommendations,Mobile,3,9,,
4264,France,27,Premium Individual,14-01-2021,Active,2,0,No,No,2,8,Pop,Discover Weekly,Lyrics Translation,Mobile,10,12,,
4265,UK,51,Premium Family,18-06-2023,Active,0,0,No,No,3,5.84,Classical,Playlists,Better AI Recommendations,Smart Speaker,10,5,,
4266,Spain,29,Free,19-04-2019,Active,0,0,No,No,4,9.41,Hip-Hop,Radio,Concert Alerts,Car System,6,6,,
4267,Brazil,20,Free,06-04-2023,Active,1,0,No,No,3,10.47,Indie,Daily Mix,Concert Alerts,Desktop,6,9,,
4268,USA,60,Student,25-08-2022,Active,0,0,Yes,No,5,6.33,Latin,Playlists,Mood-based Auto Playlists,Tablet,7,7,,
4269,UK,32,Student,29-12-2025,Active,1,0,No,No,3,12.12,Jazz,Offline Mode,Social Listening,Tablet,7,6,,
4270,Canada,23,Free,18-10-2018,Active,0,0,No,No,4,13.46,Pop,Radio,Better AI Recommendations,Smart Speaker,7,8,,
4271,Canada,30,Free,16-02-2019,Active,0,0,Yes,No,5,11.21,R&B,Daily Mix,Concert Alerts,Mobile,11,9,,
4272,Italy,21,Premium Duo,16-04-2023,Active,0,0,No,No,4,10.19,Indie,AI DJ,HiFi Audio,Car System,12,15,,
4273,Canada,39,Free,12-05-2023,Active,1,0,No,No,5,3.17,Electronic,Daily Mix,Mood-based Auto Playlists,Smart Speaker,10,6,,
4274,Germany,47,Free,21-11-2020,Inactive,3,1,Yes,No,4,9.85,Country,Daily Mix,Concert Alerts,Car System,7,13,,
4275,Indonesia,26,Premium Duo,02-06-2019,Active,0,0,Yes,Yes,5,15.08,Indie,Playlists,Mood-based Auto Playlists,Car System,5,8,,
4276,India,28,Student,30-10-2025,Active,0,0,No,No,2,8.69,Jazz,Lyrics,HiFi Audio,Desktop,10,8,,
4277,Mexico,47,Premium Individual,08-06-2024,Active,1,0,No,No,5,0.88,Pop,Radio,HiFi Audio,Mobile,6,5,,
4278,France,46,Premium Duo,02-10-2024,Active,1,0,Yes,Yes,4,9.48,Hip-Hop,Radio,Lyrics Translation,Mobile,10,9,,
4279,Brazil,22,Free,26-12-2020,Inactive,12,1,Yes,No,5,4.16,Pop,Offline Mode,Better AI Recommendations,Desktop,9,6,,
4280,UK,32,Premium Individual,17-06-2022,Active,1,0,No,No,3,12.51,Latin,Podcasts,Lyrics Translation,Car System,8,10,,
4281,Canada,31,Free,07-02-2026,Active,0,0,Yes,No,4,8.78,Classical,AI DJ,Mood-based Auto Playlists,Tablet,12,14,,
4282,USA,34,Free,16-09-2023,Active,0,0,Yes,No,4,10.8,Country,Radio,Lyrics Translation,Desktop,4,10,,
4283,Spain,54,Free,12-03-2019,Active,1,0,Yes,No,4,10.31,R&B,Podcasts,Social Listening,Car System,11,12,,
4284,Canada,32,Premium Individual,26-07-2018,Active,1,0,No,No,3,4.74,Classical,Playlists,Mood-based Auto Playlists,Desktop,4,6,,
4285,Indonesia,31,Student,20-02-2025,Active,1,0,Yes,Yes,3,18.52,Classical,Podcasts,Mood-based Auto Playlists,Car System,8,15,,
4286,USA,48,Free,24-03-2025,Active,0,0,Yes,Yes,5,12.37,K-Pop,AI DJ,HiFi Audio,Tablet,8,11,,
4287,UK,45,Free,14-07-2024,Inactive,4,1,No,No,3,4.94,Jazz,Playlists,Social Listening,Desktop,9,14,,
4288,Indonesia,46,Free,02-07-2019,Active,0,0,No,No,1,13.12,Bollywood,Playlists,Social Listening,Mobile,7,7,,
4289,Mexico,50,Free,08-02-2018,Active,0,0,Yes,Yes,3,7.96,Pop,Playlists,Better AI Recommendations,Car System,5,10,,
4290,USA,35,Free,12-11-2021,Active,0,0,No,No,5,14.08,Hip-Hop,Lyrics,Mood-based Auto Playlists,Tablet,8,12,,
4291,Brazil,19,Free,14-03-2021,Active,0,0,No,No,2,8.3,Pop,AI DJ,Lyrics Translation,Tablet,8,13,,
4292,Spain,20,Free,24-07-2021,Active,0,0,Yes,No,2,1.46,K-Pop,Daily Mix,Lyrics Translation,Mobile,9,15,,
4293,Mexico,44,Free,01-08-2020,Active,1,0,Yes,No,4,9.94,Latin,Offline Mode,HiFi Audio,Mobile,5,10,,
4294,Spain,23,Premium Individual,02-10-2019,Active,1,0,Yes,No,3,9.39,Country,Discover Weekly,Mood-based Auto Playlists,Smart Speaker,11,7,,
4295,USA,31,Premium Family,22-07-2019,Active,0,0,No,No,3,3.71,R&B,Daily Mix,Better AI Recommendations,Mobile,8,11,,
4296,Brazil,29,Premium Individual,05-09-2023,Inactive,5,1,No,No,5,2.29,Rock,Lyrics,Social Listening,Tablet,9,7,,
4297,Italy,26,Premium Individual,21-01-2023,Active,1,0,No,No,4,9.74,Country,Lyrics,Social Listening,Car System,3,5,,
4298,France,36,Premium Individual,05-03-2019,Active,2,0,No,No,5,8.92,Classical,Lyrics,Mood-based Auto Playlists,Tablet,6,8,,
4299,Germany,36,Free,13-02-2023,Active,0,0,No,No,4,10.16,Rock,Playlists,Lyrics Translation,Smart Speaker,4,13,,
4300,Mexico,40,Free,22-10-2023,Active,1,0,No,No,5,15.59,Rock,Discover Weekly,Concert Alerts,Car System,8,11,,
4301,Germany,27,Premium Individual,14-01-2020,Active,0,0,No,No,4,7.15,Pop,AI DJ,Mood-based Auto Playlists,Desktop,6,9,,
4302,Australia,41,Free,20-09-2019,Active,0,0,Yes,No,3,10.82,Country,Daily Mix,HiFi Audio,Smart Speaker,6,6,,
4303,UK,55,Premium Duo,18-02-2018,Active,2,0,No,No,1,14.47,Pop,Podcasts,Social Listening,Tablet,10,8,,
4304,Spain,22,Premium Individual,02-06-2023,Active,0,0,No,No,3,7.04,Hip-Hop,AI DJ,Better AI Recommendations,Tablet,7,10,,
4305,Germany,21,Premium Family,25-09-2018,Active,3,1,No,No,3,9.72,Pop,AI DJ,HiFi Audio,Car System,10,8,,
4306,Australia,26,Free,01-10-2022,Active,1,0,Yes,No,5,2.72,Country,Lyrics,Better AI Recommendations,Smart Speaker,8,18,,
4307,Brazil,22,Free,03-07-2020,Active,0,0,No,No,1,7.23,Indie,Offline Mode,Lyrics Translation,Tablet,18,10,,
4308,Germany,36,Premium Family,21-07-2020,Active,0,0,Yes,Yes,3,10.17,R&B,Discover Weekly,Better AI Recommendations,Car System,6,8,,
4309,Mexico,40,Free,20-12-2018,Active,1,0,Yes,No,4,12.39,Jazz,Discover Weekly,Concert Alerts,Smart Speaker,10,7,,
4310,Spain,38,Premium Individual,04-11-2023,Active,2,0,No,No,5,12.45,Latin,Offline Mode,Social Listening,Mobile,10,12,,
4311,India,60,Premium Individual,05-02-2019,Active,0,0,No,No,3,11.17,Indie,Radio,Concert Alerts,Desktop,8,9,,
4312,Canada,49,Premium Family,21-05-2018,Active,1,0,No,No,5,6.42,K-Pop,AI DJ,Better AI Recommendations,Tablet,12,18,,
4313,USA,50,Premium Family,28-05-2019,Active,0,0,No,No,3,17.49,Bollywood,Lyrics,Lyrics Translation,Mobile,6,13,,
4314,Spain,22,Premium Individual,14-09-2023,Inactive,3,1,No,No,5,11.98,Jazz,Daily Mix,Mood-based Auto Playlists,Tablet,5,12,,
4315,Brazil,53,Free,25-04-2023,Active,2,0,No,No,4,11.91,Electronic,Offline Mode,Better AI Recommendations,Desktop,8,11,,
4316,India,36,Premium Individual,02-01-2023,Active,0,0,No,No,4,18.34,Hip-Hop,AI DJ,Better AI Recommendations,Tablet,12,10,,
4317,UK,60,Free,19-01-2019,Active,0,0,Yes,No,5,10.15,Rock,Offline Mode,Mood-based Auto Playlists,Car System,11,12,,
4318,Spain,22,Premium Individual,19-12-2018,Active,1,0,Yes,Yes,2,6.37,Hip-Hop,Playlists,Lyrics Translation,Mobile,4,12,,
4319,Brazil,19,Free,14-10-2021,Active,2,0,No,No,4,9.71,Bollywood,Offline Mode,HiFi Audio,Smart Speaker,4,11,,
4320,France,32,Free,22-08-2020,Inactive,4,1,No,No,3,10.83,Hip-Hop,Daily Mix,Better AI Recommendations,Car System,10,8,,
4321,Italy,56,Free,02-09-2024,Active,1,0,No,No,4,10.14,Bollywood,Daily Mix,HiFi Audio,Tablet,9,8,,
4322,Australia,37,Free,27-03-2024,Active,1,0,Yes,No,5,9.96,K-Pop,Radio,Lyrics Translation,Car System,3,17,,
4323,Spain,23,Student,18-12-2021,Inactive,7,1,No,No,4,12.47,Latin,Discover Weekly,Concert Alerts,Mobile,8,7,,
4324,Italy,46,Free,08-01-2025,Active,2,0,No,No,4,7.07,Latin,Radio,Lyrics Translation,Smart Speaker,5,9,,
4325,India,54,Premium Family,23-09-2020,Active,1,0,No,No,5,7.55,Hip-Hop,Radio,Social Listening,Car System,13,10,,
4326,Mexico,23,Premium Family,26-06-2023,Active,5,1,No,No,4,15.16,Classical,Lyrics,Mood-based Auto Playlists,Desktop,9,15,,
4327,Australia,29,Premium Family,28-05-2020,Active,1,0,No,No,3,10.57,Latin,AI DJ,Better AI Recommendations,Tablet,9,9,,
4328,India,24,Free,06-10-2025,Active,5,1,No,No,4,10.86,Jazz,Daily Mix,HiFi Audio,Car System,10,10,,
4329,Mexico,55,Free,20-01-2018,Active,1,0,No,No,1,11.77,Country,Lyrics,Social Listening,Car System,5,9,,
4330,USA,55,Free,04-07-2019,Active,2,0,No,No,2,12.31,Pop,Radio,HiFi Audio,Car System,10,15,,
4331,France,16,Premium Individual,28-09-2025,Active,0,0,No,No,2,11.79,R&B,Discover Weekly,HiFi Audio,Car System,3,9,,
4332,Mexico,20,Free,10-02-2018,Active,0,0,No,No,5,9.34,Bollywood,Discover Weekly,Social Listening,Tablet,6,13,,
4333,Italy,32,Free,20-12-2019,Active,1,0,No,No,3,4.45,Electronic,Offline Mode,Mood-based Auto Playlists,Tablet,8,7,,
4334,France,32,Free,08-06-2024,Active,2,0,No,No,2,6.36,Indie,Radio,Better AI Recommendations,Tablet,9,10,,
4335,USA,23,Free,07-05-2020,Active,1,0,No,No,5,9.58,Classical,Offline Mode,Mood-based Auto Playlists,Tablet,7,10,,
4336,France,37,Student,20-01-2019,Active,0,0,No,No,5,9.5,Classical,Playlists,Better AI Recommendations,Desktop,3,14,,
4337,India,54,Premium Duo,06-09-2020,Active,6,1,Yes,No,3,14.85,Electronic,Discover Weekly,Better AI Recommendations,Mobile,3,10,,
4338,Italy,27,Student,25-01-2018,Inactive,3,1,No,No,5,10.09,Electronic,Offline Mode,Lyrics Translation,Car System,5,6,,
4339,UK,28,Free,20-10-2024,Active,0,0,No,No,5,14.7,Latin,Radio,Social Listening,Car System,8,8,,
4340,Germany,42,Premium Individual,18-11-2024,Active,3,1,No,No,4,11.74,Country,Lyrics,Concert Alerts,Car System,9,13,,
4341,USA,23,Premium Individual,08-09-2023,Active,0,0,Yes,No,4,16.79,Jazz,Radio,HiFi Audio,Smart Speaker,7,9,,
4342,Germany,30,Premium Duo,18-02-2019,Active,0,0,No,No,1,0,Rock,Podcasts,Mood-based Auto Playlists,Desktop,10,11,,
4343,Germany,57,Premium Individual,01-01-2020,Inactive,3,1,No,No,3,9.79,R&B,Daily Mix,Concert Alerts,Smart Speaker,6,12,,
4344,Indonesia,21,Premium Individual,23-07-2018,Active,2,0,No,No,4,4.18,Pop,Radio,HiFi Audio,Tablet,8,6,,
4345,Indonesia,34,Free,14-03-2019,Active,0,0,No,No,3,10.91,R&B,Podcasts,Mood-based Auto Playlists,Mobile,15,13,,
4346,Brazil,40,Free,24-10-2020,Active,0,0,Yes,No,5,11.03,Latin,Radio,Concert Alerts,Tablet,10,10,,
4347,Spain,41,Premium Individual,17-02-2024,Active,0,0,No,No,4,7.57,Classical,Podcasts,Better AI Recommendations,Car System,12,10,,
4348,India,46,Free,01-01-2022,Active,4,1,No,No,4,8.37,Electronic,Daily Mix,Mood-based Auto Playlists,Smart Speaker,14,12,,
4349,Italy,53,Premium Individual,14-05-2018,Active,2,0,No,No,5,11.89,Hip-Hop,Lyrics,HiFi Audio,Mobile,5,10,,
4350,Germany,44,Premium Individual,04-09-2020,Active,0,0,Yes,Yes,4,9.3,Indie,Offline Mode,Lyrics Translation,Mobile,5,10,,
4351,Mexico,39,Premium Individual,25-08-2018,Active,1,0,No,No,4,14.26,Rock,Discover Weekly,HiFi Audio,Tablet,11,9,,
4352,Italy,43,Free,10-08-2025,Active,0,0,No,No,3,10.3,Jazz,AI DJ,Lyrics Translation,Mobile,10,11,,
4353,USA,54,Premium Individual,14-03-2023,Active,0,0,Yes,No,4,13.79,Hip-Hop,Daily Mix,Better AI Recommendations,Tablet,4,11,,
4354,Italy,43,Free,28-02-2025,Active,0,0,No,No,4,16.89,Indie,Radio,Lyrics Translation,Tablet,7,9,,
4355,Australia,36,Student,13-01-2020,Inactive,4,1,Yes,Yes,5,3.54,K-Pop,Discover Weekly,Better AI Recommendations,Desktop,10,9,,
4356,France,46,Free,14-07-2024,Active,5,1,No,No,4,17.3,Rock,Offline Mode,HiFi Audio,Smart Speaker,6,11,,
4357,Spain,25,Premium Family,21-02-2018,Active,1,0,No,No,4,14.64,Jazz,Daily Mix,Social Listening,Smart Speaker,9,11,,
4358,UK,48,Premium Individual,24-03-2018,Active,1,0,No,No,3,8.16,Classical,AI DJ,Mood-based Auto Playlists,Desktop,5,11,,
4359,France,54,Free,05-12-2020,Inactive,4,1,Yes,No,4,13.62,Hip-Hop,Lyrics,Social Listening,Car System,9,11,,
4360,UK,45,Free,04-08-2023,Inactive,4,1,No,No,4,7.68,Country,Discover Weekly,Better AI Recommendations,Desktop,6,8,,
4361,Indonesia,21,Free,23-01-2025,Active,2,0,No,No,2,9.01,Classical,AI DJ,Concert Alerts,Tablet,8,10,,
4362,India,23,Free,28-03-2021,Active,1,0,No,No,2,11.44,Jazz,Daily Mix,HiFi Audio,Car System,8,13,,
4363,UK,24,Free,14-11-2020,Active,0,0,No,No,4,12.14,Hip-Hop,Playlists,Mood-based Auto Playlists,Desktop,9,10,,
4364,Spain,30,Free,21-09-2023,Active,0,0,Yes,Yes,2,7.14,Indie,Radio,Social Listening,Mobile,10,11,,
4365,Germany,47,Free,27-04-2022,Active,1,0,No,No,5,9.34,R&B,Lyrics,Better AI Recommendations,Tablet,7,15,,
4366,Brazil,32,Premium Individual,08-09-2020,Inactive,4,1,Yes,No,3,9.02,Classical,Daily Mix,Concert Alerts,Tablet,17,9,,
4367,India,35,Student,14-07-2019,Active,0,0,No,No,3,12.37,Electronic,AI DJ,Mood-based Auto Playlists,Car System,6,11,,
4368,Canada,39,Free,15-08-2025,Active,0,0,No,No,3,1.65,Rock,Podcasts,Social Listening,Smart Speaker,6,9,,
4369,Spain,35,Premium Family,12-10-2020,Active,0,0,No,No,4,6.01,Bollywood,Podcasts,Social Listening,Tablet,4,16,,
4370,Mexico,53,Student,19-10-2018,Active,1,0,No,No,5,15.36,Electronic,Radio,HiFi Audio,Car System,14,4,,
4371,Spain,17,Premium Duo,31-01-2025,Inactive,4,1,Yes,No,4,13.84,Hip-Hop,Daily Mix,Mood-based Auto Playlists,Desktop,11,10,,
4372,Italy,35,Premium Individual,13-08-2025,Inactive,7,1,No,No,2,11.74,Classical,Offline Mode,Mood-based Auto Playlists,Mobile,3,8,,
4373,Brazil,55,Premium Individual,12-10-2021,Active,2,0,No,No,2,5.27,Hip-Hop,Lyrics,Social Listening,Smart Speaker,9,14,,
4374,UK,32,Premium Individual,14-12-2022,Active,1,0,No,No,3,10.55,Electronic,Daily Mix,HiFi Audio,Desktop,8,9,,
4375,UK,35,Free,29-08-2025,Active,1,0,No,No,4,16.23,R&B,Daily Mix,Social Listening,Car System,5,11,,
4376,France,30,Premium Individual,19-10-2019,Active,0,0,Yes,No,5,13.51,Latin,Offline Mode,Lyrics Translation,Desktop,6,13,,
4377,Mexico,59,Free,01-01-2019,Active,0,0,No,No,4,7.99,Rock,Podcasts,Social Listening,Tablet,14,9,,
4378,Canada,53,Free,28-02-2023,Inactive,4,1,No,No,4,5.64,K-Pop,Daily Mix,Concert Alerts,Smart Speaker,9,13,,
4379,UK,23,Free,27-02-2019,Active,1,0,No,No,5,10.13,K-Pop,Daily Mix,Lyrics Translation,Tablet,8,9,,
